user_id,signup_date,test_group,onboarding_step_reached,feature_A_clicks,feature_B_clicks,churned
USR-07093,2025-05-03,Control,2,4,0,True
USR-07094,2025-09-18,Control,5,7,0,False
USR-07095,2025-06-26,Variant,3,4,1,True
USR-07096,2025-11-27,Variant,5,3,1,False
USR-07097,2025-04-07,Control,3,8,3,True
USR-07098,2025-09-23,Control,5,5,2,False
USR-07099,2025-10-07,Variant,2,4,0,False
USR-07100,2025-12-17,Control,2,6,1,False
USR-07101,2025-07-30,Control,2,3,2,True
USR-07102,2025-06-24,Variant,1,3,3,True
USR-07103,2025-06-03,Variant,2,1,0,True
USR-07104,2025-03-17,Control,2,3,1,False
USR-07105,2025-08-03,Control,2,3,0,False
USR-07106,2025-12-27,Control,3,4,1,True
USR-07107,2025-11-27,Control,2,1,1,False
USR-07108,2025-07-09,Variant,1,4,3,True
USR-07109,2025-10-09,Control,2,2,0,True
USR-07110,2025-12-26,Variant,2,2,3,False
USR-07111,2025-06-29,Variant,3,5,0,True
USR-07112,2025-10-17,Control,5,1,3,False
USR-07113,2025-11-30,Control,2,1,1,False
USR-07114,2025-09-20,Variant,5,0,1,False
USR-07115,2025-05-22,Variant,5,2,2,False
USR-07116,2025-05-06,Variant,5,5,1,False
USR-07117,2025-12-01,Control,2,2,1,True
USR-07118,2025-03-26,Variant,5,2,2,False
USR-07119,2025-09-17,Variant,2,1,2,False
USR-07120,2025-03-11,Variant,5,2,3,False
USR-07121,2025-09-14,Control,2,2,3,False
USR-07122,2025-12-13,Variant,3,4,1,False
USR-07123,2025-12-26,Variant,4,3,4,True
USR-07124,2025-01-27,Control,5,1,0,False
USR-07125,2025-07-26,Control,5,1,0,False
USR-07126,2025-04-30,Control,5,2,1,False
USR-07127,2025-04-09,Control,5,6,0,False
USR-07128,2025-01-10,Control,2,5,1,False
USR-07129,2025-05-21,Variant,3,1,2,False
USR-07130,2025-05-04,Control,5,1,4,False
USR-07131,2025-02-17,Control,2,4,3,False
USR-07132,2025-06-18,Variant,2,2,3,False
USR-07133,2025-06-03,Control,5,1,0,True
USR-07134,2025-10-31,Control,1,2,2,False
USR-07135,2025-03-06,Variant,1,4,2,False
USR-07136,2025-10-16,Variant,2,0,2,True
USR-07137,2025-11-28,Variant,5,4,1,False
USR-07138,2025-10-14,Variant,5,1,2,False
USR-07139,2025-03-20,Control,1,3,1,True
USR-07140,2025-05-04,Variant,2,6,2,True
USR-07141,2025-04-16,Control,2,6,1,True
USR-07142,2025-09-10,Variant,2,3,1,True
USR-07143,2025-08-25,Control,2,4,1,True
USR-07144,2025-07-12,Variant,5,4,0,True
USR-07145,2025-08-24,Variant,2,4,0,False
USR-07146,2025-01-27,Variant,3,2,4,False
USR-07147,2025-02-03,Control,5,7,2,True
USR-07148,2025-09-24,Control,2,2,6,False
USR-07149,2025-09-09,Variant,3,4,2,True
USR-07150,2025-05-27,Variant,2,2,1,True
USR-07151,2025-06-06,Control,2,5,2,False
USR-07152,2026-01-01,Variant,5,2,3,False
USR-07153,2025-05-16,Variant,2,4,2,True
USR-07154,2025-01-31,Control,1,3,1,False
USR-07155,2025-03-18,Variant,5,2,2,True
USR-07156,2025-05-15,Variant,2,4,2,True
USR-07157,2025-12-17,Control,5,3,1,True
USR-07158,2025-10-12,Control,2,0,0,False
USR-07159,2025-10-21,Variant,1,3,4,False
USR-07160,2025-01-08,Variant,2,4,2,True
USR-07161,2025-09-23,Control,3,4,1,True
USR-07162,2025-02-28,Variant,5,2,2,False
USR-07163,2025-01-24,Variant,5,4,1,False
USR-07164,2025-01-03,Variant,2,6,0,True
USR-07165,2025-05-09,Control,2,4,0,False
USR-07166,2025-09-19,Variant,1,2,0,False
USR-07167,2025-05-30,Control,2,5,1,True
USR-07168,2025-04-13,Control,5,3,0,True
USR-07169,2025-02-09,Control,1,4,2,False
USR-07170,2025-05-03,Control,2,3,2,True
USR-07171,2025-06-26,Variant,5,4,2,False
USR-07172,2025-12-10,Control,3,1,0,True
USR-07173,2025-06-03,Variant,3,5,2,False
USR-07174,2025-07-29,Control,2,8,1,True
USR-07175,2025-03-19,Control,2,2,3,False
USR-07176,2025-06-23,Variant,1,4,1,False
USR-07177,2025-02-08,Variant,3,4,0,True
USR-07178,2025-12-21,Control,2,4,0,False
USR-07179,2025-10-05,Variant,2,4,0,True
USR-07180,2025-09-12,Control,2,3,0,True
USR-07181,2025-06-05,Control,2,4,2,False
USR-07182,2025-08-22,Variant,3,3,2,False
USR-07183,2025-03-24,Variant,4,2,2,True
USR-07184,2025-07-21,Control,1,1,2,True
USR-07185,2025-10-14,Variant,2,0,4,True
USR-07186,2025-05-08,Variant,5,2,4,False
USR-07187,2025-03-31,Control,5,4,4,True
USR-07188,2025-02-02,Variant,5,1,1,False
USR-07189,2025-09-01,Variant,2,1,1,True
USR-07190,2025-02-28,Variant,5,1,1,True
USR-07191,2025-11-24,Control,5,3,1,False
USR-07192,2025-06-23,Variant,5,1,1,False
USR-07193,2025-11-17,Control,2,5,0,False
USR-07194,2025-01-22,Variant,2,1,2,False
USR-07195,2025-08-07,Variant,2,2,1,False
USR-07196,2025-12-22,Control,2,4,2,True
USR-07197,2025-10-17,Variant,2,0,1,True
USR-07198,2025-05-22,Variant,5,5,1,False
USR-07199,2025-12-31,Variant,5,2,4,False
USR-07200,2025-08-29,Control,1,2,2,False
USR-07201,2025-10-13,Control,2,6,1,False
USR-07202,2025-12-05,Variant,5,4,1,False
USR-07203,2025-05-30,Control,4,3,2,False
USR-07204,2025-07-21,Variant,1,1,1,False
USR-07205,2025-05-06,Control,2,3,2,True
USR-07206,2025-07-23,Control,2,2,3,False
USR-07207,2025-02-25,Control,2,5,0,False
USR-07208,2025-01-05,Control,4,1,0,False
USR-07209,2025-11-18,Variant,2,3,1,True
USR-07210,2025-09-30,Control,4,4,3,False
USR-07211,2025-12-04,Control,2,3,1,True
USR-07212,2025-11-21,Control,2,3,1,True
USR-07213,2025-03-17,Variant,3,2,4,False
USR-07214,2025-02-17,Control,3,3,2,True
USR-07215,2025-01-18,Variant,1,6,0,True
USR-07216,2025-01-27,Variant,2,3,0,True
USR-07217,2025-07-23,Variant,2,3,1,False
USR-07218,2025-03-15,Variant,2,6,3,False
USR-07219,2025-03-09,Variant,5,6,1,True
USR-07220,2025-04-11,Variant,5,3,2,False
USR-07221,2025-08-23,Control,5,3,1,False
USR-07222,2025-02-27,Control,2,4,1,False
USR-07223,2025-04-01,Control,2,4,2,False
USR-07224,2025-11-26,Variant,5,2,2,False
USR-07225,2025-06-17,Variant,5,0,0,False
USR-07226,2025-06-27,Variant,5,1,1,False
USR-07227,2025-10-29,Control,2,5,2,False
USR-07228,2025-01-22,Variant,2,1,2,False
USR-07229,2025-10-30,Control,2,5,1,False
USR-07230,2025-05-27,Control,3,3,2,False
USR-07231,2025-01-06,Control,2,4,2,True
USR-07232,2025-02-19,Control,1,2,2,False
USR-07233,2025-04-09,Variant,2,4,3,True
USR-07234,2025-07-18,Control,2,8,0,False
USR-07235,2025-11-14,Control,2,0,0,True
USR-07236,2025-07-14,Variant,1,5,2,False
USR-07237,2025-12-11,Variant,3,0,1,False
USR-07238,2025-02-13,Variant,5,4,2,False
USR-07239,2025-11-18,Control,3,2,0,True
USR-07240,2025-03-19,Variant,1,5,3,False
USR-07241,2025-10-12,Variant,2,1,1,True
USR-07242,2025-05-20,Control,5,1,2,False
USR-07243,2025-09-14,Variant,2,2,1,True
USR-07244,2025-02-17,Control,2,4,0,True
USR-07245,2025-11-11,Control,1,1,3,True
USR-07246,2026-01-01,Variant,5,2,3,False
USR-07247,2025-04-19,Variant,5,5,1,False
USR-07248,2025-12-27,Control,2,5,1,False
USR-07249,2025-09-16,Variant,2,4,0,False
USR-07250,2025-04-18,Variant,2,1,2,False
USR-07251,2025-04-15,Variant,5,3,2,True
USR-07252,2025-07-10,Control,2,4,0,True
USR-07253,2025-08-22,Variant,5,2,1,True
USR-07254,2025-05-02,Control,2,2,0,False
USR-07255,2025-11-17,Variant,2,2,1,True
USR-07256,2025-05-13,Control,3,2,2,True
USR-07257,2025-12-05,Control,2,2,5,False
USR-07258,2025-09-02,Variant,2,4,0,True
USR-07259,2025-04-15,Control,2,1,2,False
USR-07260,2025-06-08,Control,2,2,0,True
USR-07261,2025-09-29,Control,2,5,2,False
USR-07262,2025-04-25,Variant,5,5,1,False
USR-07263,2025-07-23,Control,3,3,2,True
USR-07264,2025-08-13,Variant,1,1,3,False
USR-07265,2025-07-31,Control,2,3,2,False
USR-07266,2025-10-01,Control,2,2,1,True
USR-07267,2025-05-31,Control,1,1,0,False
USR-07268,2025-12-21,Control,5,3,1,True
USR-07269,2025-11-17,Control,4,7,2,False
USR-07270,2025-08-19,Control,2,3,2,True
USR-07271,2025-12-02,Variant,2,3,1,True
USR-07272,2025-08-30,Variant,1,5,5,False
USR-07273,2025-03-26,Control,3,3,0,False
USR-07274,2025-03-30,Control,2,1,0,False
USR-07275,2025-10-16,Variant,3,5,0,True
USR-07276,2025-02-02,Control,5,2,2,True
USR-07277,2025-02-06,Control,5,1,1,True
USR-07278,2025-09-27,Variant,5,4,2,True
USR-07279,2025-11-09,Variant,5,3,1,True
USR-07280,2025-01-07,Variant,2,2,5,True
USR-07281,2025-08-01,Control,5,4,0,False
USR-07282,2025-03-09,Control,1,0,0,True
USR-07283,2025-10-28,Variant,5,2,4,False
USR-07284,2025-06-30,Control,1,3,0,True
USR-07285,2025-07-04,Variant,2,3,3,True
USR-07286,2025-04-17,Variant,1,2,0,False
USR-07287,2025-03-28,Control,5,3,0,False
USR-07288,2025-04-15,Variant,5,3,1,False
USR-07289,2025-08-24,Variant,2,3,2,True
USR-07290,2025-10-07,Variant,5,2,2,False
USR-07291,2025-03-16,Control,2,1,1,True
USR-07292,2025-10-14,Control,2,6,0,True
USR-07293,2025-10-28,Control,5,3,1,True
USR-07294,2025-10-08,Control,1,1,1,True
USR-07295,2025-09-29,Variant,2,3,6,False
USR-07296,2025-09-26,Control,2,5,1,False
USR-07297,2025-07-09,Control,1,0,0,False
USR-07298,2025-10-24,Control,3,3,1,True
USR-07299,2025-12-05,Variant,4,5,3,False
USR-07300,2025-07-27,Control,2,2,2,False
USR-07301,2025-09-17,Control,1,5,1,True
USR-07302,2025-07-25,Control,2,5,0,False
USR-07303,2025-03-03,Variant,5,1,2,True
USR-07304,2025-11-18,Control,2,3,2,True
USR-07305,2025-03-16,Variant,5,3,2,True
USR-07306,2025-04-29,Variant,1,2,1,False
USR-07307,2025-01-27,Control,5,7,3,False
USR-07308,2025-08-29,Variant,2,7,4,False
USR-07309,2025-03-05,Control,2,2,1,True
USR-07310,2025-09-04,Variant,2,1,3,False
USR-07311,2025-05-27,Variant,2,3,2,False
USR-07312,2025-11-20,Control,2,2,3,False
USR-07313,2025-08-16,Control,5,7,0,False
USR-07314,2025-04-20,Control,2,3,3,False
USR-07315,2025-04-19,Variant,2,3,3,False
USR-07316,2025-10-16,Control,2,7,1,True
USR-07317,2025-07-24,Variant,2,3,0,True
USR-07318,2025-11-10,Control,5,3,1,True
USR-07319,2025-01-25,Variant,2,6,0,True
USR-07320,2025-04-25,Control,2,4,2,False
USR-07321,2025-05-17,Variant,5,3,1,False
USR-07322,2025-02-21,Control,2,4,0,True
USR-07323,2025-09-13,Variant,5,4,0,False
USR-07324,2025-03-08,Control,2,1,2,True
USR-07325,2025-01-28,Control,2,2,2,True
USR-07326,2025-01-17,Control,5,3,1,False
USR-07327,2025-10-19,Variant,3,2,2,True
USR-07328,2025-03-13,Control,2,0,2,True
USR-07329,2025-06-07,Variant,1,1,0,False
USR-07330,2025-12-26,Control,5,0,0,False
USR-07331,2025-03-09,Variant,5,3,0,True
USR-07332,2025-02-27,Variant,2,0,2,False
USR-07333,2025-10-29,Variant,5,2,0,False
USR-07334,2025-08-17,Control,2,1,2,True
USR-07335,2025-09-16,Control,5,2,2,False
USR-07336,2025-05-06,Control,5,0,0,False
USR-07337,2025-02-01,Control,2,7,3,False
USR-07338,2025-11-15,Variant,5,3,2,True
USR-07339,2025-08-20,Variant,5,2,2,True
USR-07340,2025-08-07,Variant,2,4,1,False
USR-07341,2025-02-07,Control,5,1,1,False
USR-07342,2025-12-14,Variant,5,4,1,True
USR-07343,2025-09-15,Control,4,5,6,True
USR-07344,2025-04-17,Variant,5,3,2,False
USR-07345,2025-12-25,Control,5,2,1,False
USR-07346,2025-03-05,Control,1,0,5,False
USR-07347,2025-10-11,Control,2,0,2,True
USR-07348,2025-09-02,Variant,5,4,3,False
USR-07349,2025-11-09,Variant,3,0,1,True
USR-07350,2025-02-23,Control,1,4,0,False
USR-07351,2025-02-09,Control,2,5,1,True
USR-07352,2025-10-21,Control,5,2,3,False
USR-07353,2025-12-18,Variant,5,0,2,False
USR-07354,2025-03-20,Control,2,1,2,False
USR-07355,2025-08-18,Variant,1,6,1,False
USR-07356,2025-06-14,Variant,5,1,2,True
USR-07357,2025-08-22,Variant,2,0,1,False
USR-07358,2025-09-24,Control,5,2,1,False
USR-07359,2025-02-18,Variant,4,3,0,True
USR-07360,2025-11-29,Variant,5,7,2,False
USR-07361,2025-05-14,Control,3,3,0,False
USR-07362,2025-08-24,Variant,2,4,2,True
USR-07363,2025-03-26,Variant,5,4,0,False
USR-07364,2025-02-26,Control,2,1,1,True
USR-07365,2025-09-20,Control,2,3,3,False
USR-07366,2025-10-13,Control,5,1,2,True
USR-07367,2025-05-22,Variant,3,4,1,False
USR-07368,2025-03-12,Control,2,4,1,False
USR-07369,2025-03-03,Variant,5,5,1,False
USR-07370,2025-05-26,Variant,5,3,3,False
USR-07371,2025-01-19,Variant,5,6,1,False
USR-07372,2025-12-15,Control,5,3,0,False
USR-07373,2025-02-28,Variant,1,2,0,True
USR-07374,2025-05-05,Control,2,1,1,True
USR-07375,2025-05-14,Control,1,7,0,False
USR-07376,2025-08-19,Variant,3,8,2,False
USR-07377,2025-09-22,Control,2,2,3,False
USR-07378,2025-01-20,Variant,5,5,2,False
USR-07379,2025-04-21,Control,2,3,0,True
USR-07380,2025-01-30,Control,5,5,3,False
USR-07381,2025-11-04,Control,2,2,3,False
USR-07382,2025-11-06,Variant,5,4,2,False
USR-07383,2025-07-10,Variant,5,1,1,False
USR-07384,2025-08-25,Variant,2,3,2,True
USR-07385,2025-04-26,Control,5,4,2,True
USR-07386,2025-06-17,Control,2,2,3,False
USR-07387,2025-12-07,Variant,3,2,1,False
USR-07388,2025-01-22,Control,2,4,3,True
USR-07389,2025-01-20,Control,2,3,0,False
USR-07390,2025-08-20,Variant,5,2,0,True
USR-07391,2025-09-25,Control,1,2,0,False
USR-07392,2025-09-16,Variant,5,4,2,True
USR-07393,2025-04-07,Variant,5,6,1,False
USR-07394,2025-02-02,Control,2,1,0,False
USR-07395,2025-12-27,Control,2,2,1,False
USR-07396,2025-01-19,Control,2,3,0,False
USR-07397,2025-09-12,Variant,2,1,2,False
USR-07398,2025-04-12,Variant,2,4,2,False
USR-07399,2025-08-14,Control,2,3,2,True
USR-07400,2025-05-13,Control,2,4,1,False
USR-07401,2025-12-25,Variant,5,4,1,True
USR-07402,2025-09-23,Variant,2,3,1,False
USR-07403,2025-05-31,Control,2,1,1,False
USR-07404,2025-04-21,Control,1,3,1,True
USR-07405,2025-10-31,Control,1,5,1,True
USR-07406,2026-01-01,Variant,2,2,4,True
USR-07407,2025-08-04,Variant,2,2,4,True
USR-07408,2025-04-04,Control,2,4,1,True
USR-07409,2025-07-25,Variant,2,6,1,True
USR-07410,2025-02-02,Control,2,1,0,True
USR-07411,2025-08-26,Control,2,3,0,False
USR-07412,2025-03-19,Control,2,3,2,False
USR-07413,2025-12-14,Variant,5,4,3,False
USR-07414,2025-10-12,Control,1,3,1,True
USR-07415,2025-07-18,Variant,2,4,2,False
USR-07416,2025-03-13,Control,2,0,1,False
USR-07417,2025-02-10,Control,2,1,1,False
USR-07418,2026-01-01,Control,4,5,5,False
USR-07419,2025-08-06,Variant,3,3,1,True
USR-07420,2025-04-21,Control,2,2,1,False
USR-07421,2025-10-24,Variant,2,1,0,True
USR-07422,2025-12-10,Control,2,3,1,False
USR-07423,2025-04-10,Control,5,3,0,False
USR-07424,2025-07-27,Control,5,2,0,False
USR-07425,2025-05-26,Control,5,3,2,False
USR-07426,2025-02-01,Control,2,2,1,True
USR-07427,2025-04-03,Control,2,7,2,True
USR-07428,2025-10-19,Variant,5,1,5,False
USR-07429,2025-11-11,Variant,2,1,2,False
USR-07430,2025-03-13,Control,2,5,0,True
USR-07431,2025-07-28,Control,2,5,0,False
USR-07432,2025-10-23,Control,5,2,3,False
USR-07433,2025-07-28,Control,5,1,2,False
USR-07434,2025-09-11,Control,2,2,2,False
USR-07435,2025-09-01,Variant,2,5,3,True
USR-07436,2025-07-02,Control,5,3,2,True
USR-07437,2025-09-17,Control,3,4,2,True
USR-07438,2025-09-10,Control,2,1,2,True
USR-07439,2025-01-06,Control,5,4,2,True
USR-07440,2025-11-14,Variant,2,4,1,True
USR-07441,2025-01-16,Control,5,5,3,False
USR-07442,2025-01-05,Control,2,2,1,False
USR-07443,2025-09-18,Variant,2,3,0,True
USR-07444,2025-03-30,Control,5,2,2,True
USR-07445,2025-03-01,Variant,5,1,0,True
USR-07446,2025-04-06,Variant,3,3,3,False
USR-07447,2025-04-27,Control,2,5,3,False
USR-07448,2025-10-05,Variant,5,3,2,False
USR-07449,2025-11-03,Control,5,1,1,False
USR-07450,2025-09-27,Variant,5,2,1,False
USR-07451,2025-04-03,Control,3,6,1,False
USR-07452,2025-12-25,Control,2,5,1,True
USR-07453,2025-07-19,Variant,2,4,0,True
USR-07454,2025-10-12,Variant,2,3,0,True
USR-07455,2025-04-30,Variant,5,1,1,False
USR-07456,2025-10-02,Variant,5,6,0,False
USR-07457,2025-11-23,Control,4,0,0,True
USR-07458,2025-08-15,Control,4,1,0,True
USR-07459,2025-10-02,Control,5,3,1,False
USR-07460,2025-11-28,Control,2,3,1,True
USR-07461,2025-10-03,Control,2,3,2,False
USR-07462,2025-12-02,Variant,5,3,4,False
USR-07463,2025-08-17,Control,2,3,0,True
USR-07464,2025-08-18,Control,3,4,3,True
USR-07465,2025-01-04,Control,2,3,2,False
USR-07466,2025-10-05,Variant,5,4,1,False
USR-07467,2025-08-12,Variant,2,1,3,True
USR-07468,2025-02-28,Variant,2,3,0,True
USR-07469,2025-09-23,Control,5,3,2,False
USR-07470,2025-05-16,Variant,5,2,1,True
USR-07471,2025-01-04,Control,2,2,3,False
USR-07472,2025-01-13,Variant,2,3,2,True
USR-07473,2025-02-23,Variant,3,2,0,False
USR-07474,2025-04-01,Control,1,0,0,False
USR-07475,2025-06-14,Control,5,0,1,False
USR-07476,2025-07-08,Variant,5,2,4,False
USR-07477,2025-06-16,Control,2,4,2,False
USR-07478,2025-12-23,Variant,5,5,0,True
USR-07479,2025-04-28,Control,2,2,4,True
USR-07480,2025-05-05,Control,2,1,1,True
USR-07481,2025-03-19,Control,2,1,2,True
USR-07482,2025-09-15,Control,5,3,1,False
USR-07483,2025-01-22,Control,5,5,1,True
USR-07484,2025-03-10,Control,2,2,0,True
USR-07485,2025-12-01,Variant,2,4,1,False
USR-07486,2025-04-04,Control,2,2,1,True
USR-07487,2025-02-11,Variant,2,3,3,True
USR-07488,2025-02-19,Variant,5,2,2,False
USR-07489,2025-09-25,Variant,3,5,2,True
USR-07490,2025-06-05,Control,3,4,1,True
USR-07491,2025-08-29,Control,3,4,1,False
USR-07492,2025-08-16,Control,1,3,1,False
USR-07493,2025-03-10,Variant,2,3,2,True
USR-07494,2025-01-17,Variant,3,2,0,False
USR-07495,2025-11-12,Control,2,1,1,False
USR-07496,2025-05-18,Control,2,5,0,False
USR-07497,2025-01-13,Variant,5,9,2,True
USR-07498,2025-06-19,Control,3,6,1,False
USR-07499,2025-12-30,Variant,5,1,2,False
USR-07500,2025-07-31,Variant,5,3,0,True
USR-07501,2025-11-19,Variant,5,2,2,True
USR-07502,2025-05-14,Control,2,2,4,False
USR-07503,2025-11-08,Control,4,7,1,False
USR-07504,2025-02-20,Variant,2,4,4,True
USR-07505,2025-07-21,Variant,5,1,1,False
USR-07506,2025-01-25,Control,2,5,0,True
USR-07507,2025-06-16,Control,5,3,2,False
USR-07508,2025-10-30,Variant,5,3,3,False
USR-07509,2025-05-23,Variant,5,4,4,False
USR-07510,2025-03-10,Variant,1,6,4,False
USR-07511,2025-11-02,Variant,3,4,1,True
USR-07512,2025-06-04,Control,2,5,0,False
USR-07513,2025-04-16,Control,5,1,2,False
USR-07514,2025-09-10,Variant,4,3,3,True
USR-07515,2025-07-29,Variant,5,4,3,False
USR-07516,2025-11-14,Control,5,6,3,False
USR-07517,2025-07-03,Control,5,1,0,False
USR-07518,2025-07-08,Variant,4,2,2,True
USR-07519,2025-07-15,Control,2,3,0,False
USR-07520,2025-12-09,Control,5,2,1,False
USR-07521,2025-01-30,Variant,5,2,1,False
USR-07522,2025-03-08,Variant,1,3,5,False
USR-07523,2025-09-24,Variant,5,4,2,True
USR-07524,2025-05-31,Control,2,5,1,True
USR-07525,2025-11-13,Variant,1,2,1,True
USR-07526,2025-04-08,Variant,5,4,0,True
USR-07527,2025-11-06,Variant,1,4,2,True
USR-07528,2025-03-07,Variant,2,4,0,False
USR-07529,2025-05-20,Control,1,3,1,False
USR-07530,2025-03-11,Control,3,2,2,False
USR-07531,2025-11-02,Control,2,2,0,True
USR-07532,2025-11-16,Control,2,2,1,False
USR-07533,2025-01-30,Variant,2,0,1,False
USR-07534,2025-04-26,Variant,2,1,3,False
USR-07535,2025-10-07,Variant,5,0,1,True
USR-07536,2025-05-10,Variant,2,7,0,False
USR-07537,2025-01-05,Control,2,1,1,False
USR-07538,2025-05-30,Control,2,6,1,False
USR-07539,2025-08-31,Control,5,2,0,True
USR-07540,2025-03-10,Control,3,3,3,False
USR-07541,2025-04-09,Control,5,6,0,False
USR-07542,2025-04-06,Variant,3,3,2,False
USR-07543,2025-12-29,Variant,5,1,1,False
USR-07544,2025-02-13,Control,3,1,1,False
USR-07545,2025-04-06,Control,2,2,0,True
USR-07546,2025-04-27,Variant,5,4,0,False
USR-07547,2025-02-07,Control,2,1,0,False
USR-07548,2025-10-24,Variant,3,1,1,True
USR-07549,2025-04-22,Variant,2,4,1,False
USR-07550,2025-05-14,Variant,5,5,1,True
USR-07551,2025-06-11,Control,2,1,0,False
USR-07552,2025-06-22,Variant,5,2,1,False
USR-07553,2025-03-08,Control,2,4,0,False
USR-07554,2025-12-04,Variant,5,8,1,True
USR-07555,2025-05-10,Control,4,3,3,True
USR-07556,2025-01-15,Control,2,3,3,False
USR-07557,2025-10-10,Variant,4,8,0,False
USR-07558,2025-09-16,Variant,5,6,2,False
USR-07559,2025-12-13,Variant,4,1,2,True
USR-07560,2025-05-25,Variant,2,5,2,False
USR-07561,2025-05-03,Variant,1,3,1,True
USR-07562,2025-09-30,Control,5,2,0,True
USR-07563,2025-06-06,Variant,5,6,3,False
USR-07564,2025-12-13,Variant,5,1,0,False
USR-07565,2025-09-08,Variant,2,6,2,False
USR-07566,2025-12-24,Variant,4,0,0,False
USR-07567,2025-06-04,Control,5,3,3,False
USR-07568,2025-11-20,Variant,2,2,2,True
USR-07569,2025-08-29,Control,2,4,2,True
USR-07570,2025-01-01,Control,2,5,1,False
USR-07571,2025-08-25,Variant,5,2,1,False
USR-07572,2025-09-26,Control,2,1,1,True
USR-07573,2025-06-20,Variant,5,5,2,False
USR-07574,2025-09-09,Control,2,2,3,True
USR-07575,2025-01-20,Control,2,9,1,True
USR-07576,2025-03-07,Variant,3,6,1,True
USR-07577,2025-04-30,Variant,2,4,3,True
USR-07578,2025-11-20,Variant,5,1,2,False
USR-07579,2025-12-25,Variant,2,1,0,False
USR-07580,2025-01-13,Variant,2,2,0,False
USR-07581,2025-10-31,Control,2,3,2,False
USR-07582,2025-08-28,Control,4,1,2,False
USR-07583,2025-06-17,Control,1,4,1,True
USR-07584,2025-01-17,Variant,3,5,4,True
USR-07585,2025-01-08,Variant,2,4,3,False
USR-07586,2025-01-01,Control,5,0,1,True
USR-07587,2025-06-23,Variant,1,3,5,False
USR-07588,2025-03-06,Variant,2,3,2,True
USR-07589,2025-05-28,Control,1,6,3,False
USR-07590,2025-10-04,Control,2,7,1,True
USR-07591,2025-05-22,Variant,5,3,3,False
USR-07592,2025-05-14,Variant,5,5,0,False
USR-07593,2025-03-31,Variant,4,2,1,False
USR-07594,2025-04-05,Control,1,2,0,True
USR-07595,2025-01-23,Variant,2,1,2,True
USR-07596,2025-04-14,Control,2,7,1,True
USR-07597,2025-12-18,Control,2,5,1,True
USR-07598,2025-03-23,Variant,2,0,0,True
USR-07599,2025-04-15,Control,5,4,0,False
USR-07600,2025-12-10,Variant,4,6,1,False
USR-07601,2025-04-26,Control,4,1,1,False
USR-07602,2025-11-08,Variant,5,4,4,False
USR-07603,2025-08-10,Variant,1,2,2,True
USR-07604,2025-05-27,Control,5,1,5,False
USR-07605,2025-12-27,Variant,5,2,3,False
USR-07606,2025-02-18,Control,4,0,2,True
USR-07607,2025-05-12,Variant,5,2,0,True
USR-07608,2025-08-01,Control,2,4,2,True
USR-07609,2025-09-05,Control,5,4,1,True
USR-07610,2025-11-03,Control,2,4,1,True
USR-07611,2025-11-29,Control,1,3,1,True
USR-07612,2025-02-10,Variant,5,4,1,True
USR-07613,2025-07-24,Control,4,2,1,True
USR-07614,2025-10-27,Control,5,2,1,False
USR-07615,2025-11-01,Control,4,1,3,True
USR-07616,2025-04-20,Control,2,2,1,False
USR-07617,2025-12-04,Variant,5,3,3,False
USR-07618,2025-04-28,Variant,5,4,0,False
USR-07619,2025-05-18,Control,2,2,1,True
USR-07620,2025-07-24,Variant,5,2,0,False
USR-07621,2025-09-01,Variant,5,2,1,False
USR-07622,2025-08-19,Control,5,1,0,False
USR-07623,2025-09-16,Variant,5,2,0,False
USR-07624,2025-11-05,Variant,1,3,3,False
USR-07625,2025-11-11,Variant,5,2,2,False
USR-07626,2025-08-27,Variant,4,2,4,True
USR-07627,2025-08-03,Control,5,0,1,False
USR-07628,2025-11-16,Variant,2,1,2,True
USR-07629,2025-07-26,Variant,5,2,1,False
USR-07630,2025-09-16,Control,2,4,4,False
USR-07631,2025-08-06,Variant,5,0,1,False
USR-07632,2025-05-09,Control,2,2,0,True
USR-07633,2025-03-20,Variant,2,2,2,False
USR-07634,2025-12-05,Variant,2,4,2,True
USR-07635,2025-08-15,Control,5,1,0,False
USR-07636,2025-06-08,Control,2,1,3,False
USR-07637,2025-08-09,Variant,1,3,0,False
USR-07638,2025-02-11,Control,1,1,1,False
USR-07639,2025-04-25,Control,2,4,4,False
USR-07640,2025-11-01,Control,5,6,3,False
USR-07641,2025-09-30,Control,2,2,1,True
USR-07642,2025-10-29,Control,2,4,1,True
USR-07643,2025-01-22,Control,2,2,2,True
USR-07644,2025-09-12,Control,2,3,1,True
USR-07645,2025-05-01,Variant,2,8,0,True
USR-07646,2025-01-06,Variant,5,1,1,False
USR-07647,2025-12-02,Control,5,2,1,False
USR-07648,2025-09-07,Control,2,2,4,False
USR-07649,2025-01-14,Variant,3,2,3,True
USR-07650,2025-04-20,Control,2,2,1,True
USR-07651,2025-06-18,Control,5,3,1,False
USR-07652,2025-10-26,Control,5,2,2,True
USR-07653,2025-01-17,Variant,2,7,2,False
USR-07654,2025-02-16,Variant,1,4,1,True
USR-07655,2025-03-30,Variant,2,2,1,True
USR-07656,2025-01-02,Variant,2,1,3,False
USR-07657,2025-07-06,Variant,2,2,2,False
USR-07658,2025-11-24,Control,3,1,0,True
USR-07659,2025-08-15,Variant,1,3,3,False
USR-07660,2025-08-10,Control,4,4,3,False
USR-07661,2025-12-13,Variant,1,2,4,False
USR-07662,2025-10-14,Variant,3,3,1,False
